"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene7365",5.35731235859465,2.27849454687148,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene8810",5.35731235859465,3.28485666228471,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene9657",5.35731235859465,3.29959891178333,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10194",5.35731235859465,2.4216137216875,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10706",5.35731235859465,2.39322888869624,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11971",5.35731235859465,2.21973037016058,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12168",5.35731235859465,2.70640189486785,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene13329",5.35731235859465,2.85001912771908,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene14002",5.35731235859465,2.24699289655237,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene16905",5.35731235859465,2.59666369396298,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene21839",5.35731235859465,4.00000267870134,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene1397",5.35731235859465,2.15700147925511,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene2734",5.35731235859465,2.57623045340106,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene2915",5.35731235859465,2.44515295910002,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene3207",5.35731235859465,2.22183304909063,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene4550",5.35731235859465,2.38591896398379,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene7909",5.35731235859465,2.39225230985732,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene7970",5.35731235859465,2.37409758356674,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene9262",5.35731235859465,2.72695084994223,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10196",5.35731235859465,2.16243490794769,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10524",5.35731235859465,3.03155001484352,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11004",5.35731235859465,2.4213181933418,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11065",5.35731235859465,2.87477557984497,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12750",5.35731235859465,2.18776556756315,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene15258",5.35731235859465,2.9128782400422,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene19567",5.35731235859465,2.87326941587403,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene19828",5.35731235859465,2.09330441139332,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene852",5.35731235859465,2.73598799391992,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene1313",5.35731235859465,2.1903125400045,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene2468",5.35731235859465,2.3084079550913,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene4325",5.35731235859465,2.87196225543587,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene6188",5.35731235859465,2.28015343509365,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene6594",5.35731235859465,4.44038315465669,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene7837",5.35731235859465,2.09219327148653,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene8344",5.35731235859465,2.59366195180832,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10390",5.35731235859465,2.25000024872756,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene10630",5.35731235859465,2.09226252779047,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11556",5.35731235859465,2.79433436657359,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11712",5.35731235859465,2.18774055824873,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene11802",5.35731235859465,2.4134981712168,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12222",5.35731235859465,2.25018884743518,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene13657",5.35731235859465,2.81484934701074,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene15706",5.35731235859465,3.20538160663981,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene15826",5.35731235859465,2.95965982184131,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene17184",5.35731235859465,2.19352654000022,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene17881",5.35731235859465,2.56740838641084,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene19432",5.35731235859465,2.90861958483964,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene2669",5.35731235859465,2.75009395848533,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene9174",5.35731235859465,2.39825656974721,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12642",5.35731235859465,3.02831018853056,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12796",5.35731235859465,2.52281332513061,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene13860",5.35731235859465,3.41513441691553,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene14950",5.35731235859465,3.02780216912749,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene15938",5.35731235859465,2.22171401953009,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene18115",5.35731235859465,2.61788457920368,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene18710",5.35731235859465,3.1458678680772,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene19051",5.35731235859465,3.270468130767,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene19240",5.35731235859465,2.57716696896206,12.9898629709614,0.000313181887908431,0.00252842645114876
"dp_gene12288",5.35731235859465,2.79923194748962,12.9898629709614,0.000313181887908432,0.00252842645114876
"dp_gene14777",-6.71012610411845,3.68406831066059,12.9783772463144,0.000315108955935093,0.00254256073622166
"dp_gene1462",-6.7082965498351,4.20248760262609,12.9670609640963,0.000317019287914895,0.00255654424633382
"dp_gene7334",-6.70563412354409,3.66458814621964,12.9505122859937,0.000319833960578438,0.00257780093771968
"dp_gene15539",-3.03124945532483,5.07274273125716,12.945884137579,0.000320625636197478,0.00258273801582762
"dp_gene22071",-6.69706044871215,3.75224367638899,12.8973901139576,0.0003290406366013,0.00264904351711566
"dp_gene1851",2.005002824738,6.08148199023735,12.8721881215389,0.000333501441705305,0.00268345830800714
"dp_gene11967",-2.26708259819299,10.1046016266884,12.8576076637317,0.000336110009334646,0.00270293933329406
"dp_gene1540",-2.31884528917504,8.62735010916126,12.843629365473,0.000338630163076426,0.00272168802753566
"dp_gene4789",-2.62034301422381,6.23465872738433,12.8300786088592,0.000341091425149816,0.00273994276280513
"dp_gene9329",-2.24731046091296,10.5170172974185,12.8249307598076,0.000342031165054432,0.00274574099126709
"dp_gene14237",2.77113986205673,4.03996469216133,12.8231748704774,0.000342352299496297,0.00274574099126709
"dp_gene10882",2.77112663367127,5.6251967513937,12.8229988225722,0.000342384513648535,0.00274574099126709
"dp_gene10944",1.8007816927157,6.44882591470076,12.8073744141002,0.000345255757400275,0.00276722777429381
"dp_gene12583",-3.98531004702606,3.69729166695394,12.8050522627282,0.00034568455896462,0.00276912536428381
"dp_gene13783",-2.39601406160559,7.05921614560402,12.8007547898286,0.000346479534744111,0.00277395247722117
"dp_gene3610",-6.67953697050503,4.58685687855714,12.7804890925393,0.000350253341901408,0.00280260984288368
"dp_gene2994",-2.44462248103845,7.61416497683475,12.7764931397218,0.000351002332946345,0.00280704527939731
"dp_gene20096",2.34929110968628,4.0763662121207,12.7413623779276,0.000357657073753234,0.00285867923860748
"dp_gene3241",2.55699393796508,3.64904722288631,12.7376770276037,0.000358362514975053,0.00286273080522177
"dp_gene7348",1.78579452013968,7.05240384667865,12.7226167640027,0.000361259931032416,0.00288427848591164
"dp_gene11671",-6.66609742451154,3.17449172547355,12.698089067366,0.000366029434408008,0.0029207406833033
"dp_gene15286",-2.26804767427548,8.77078470233339,12.6876113886583,0.000368086171319651,0.00293552793377104
"dp_gene82",1.73127612591535,8.38115226607928,12.6527117645805,0.000375021317060675,0.00298918317893747
"dp_gene20418",-2.37995716555793,7.28454418897347,12.6504733832212,0.000375470592991939,0.00299111076262473
"dp_gene16589",-2.9946462068336,5.4200915405575,12.6342860565227,0.000378735826934789,0.0030154565922544
"dp_gene20501",-2.44927941377339,8.1976166951642,12.5973204201274,0.000386300169916114,0.00307398573400687
"dp_gene569",-2.5147866070771,6.806618056694,12.5871618570223,0.000388405503711495,0.0030890341743056
"dp_gene5820",-6.64885290103421,3.89193685467611,12.5839099658354,0.000389081891676432,0.00309270771559122
"dp_gene13146",2.43991696379612,6.14399699524079,12.5686090864298,0.000392280432533663,0.00311641408082804
"dp_gene22101",2.43842064000144,4.76746152159851,12.5531624282424,0.00039553635500419,0.00314054994647875
"dp_gene21156",-6.64251793238427,4.18945695981932,12.5454409189208,0.000397174138799333,0.00315181833095629
"dp_gene19019",-2.29323850056259,8.35080247971595,12.5159063937516,0.000403501990444874,0.00320027238736228
"dp_gene18625",-2.41504779362725,6.96464634219368,12.5031060723203,0.000406275993704829,0.00322050222827374
"dp_gene6908",2.81375797305454,3.70944923588389,12.4808904205107,0.000411136179238708,0.00325723767496864
"dp_gene20018",2.812448048833,5.3189398182449,12.4694209847434,0.000413668298709119,0.00327549873645622
"dp_gene10453",2.06122799739003,8.36363420446984,12.4384730805038,0.000420579486255763,0.00332839495736654
"dp_gene6259",-2.21742920908654,10.2585386186687,12.427966854389,0.0004229520952802,0.00334533530545541
"dp_gene13377",-2.76617229825611,5.35569973569318,12.3876113072825,0.000432191790322884,0.00341654244773337
"dp_gene571",-2.37255809824771,7.11051365800624,12.3744780180118,0.000435242466873101,0.00343877322183191
"dp_gene15055",-6.61279313824609,3.42822557291933,12.3569857469488,0.000439339442932712,0.00346924174569922
"dp_gene21891",-6.6121752223406,3.77682336204299,12.3532782797768,0.000440212778062892,0.00347423538417561
"dp_gene20348",-2.34579460864828,7.93224038250551,12.3327646324654,0.000445076753843574,0.00351070115627488
"dp_gene12406",-3.92162830555391,4.80500583866371,12.3254093156761,0.000446833945204266,0.00352263458496463
"dp_gene21949",-2.6934694163542,6.10324783856714,12.3218957022121,0.00044767581950379,0.00352734297345636
"dp_gene1366",-2.2895867613189,7.69490327253938,12.2610174964162,0.000462519246251592,0.00364230748864102
"dp_gene11968",-2.33079704274273,8.05535850255541,12.252581597006,0.000464614917200539,0.00365681358685293
"dp_gene10752",2.44739604453329,4.44050930056958,12.25105107021,0.000464996160889796,0.00365781759076376
"dp_gene13153",2.05549645408863,4.5847646648544,12.2476728131136,0.000465838779296583,0.00366244785096916
"dp_gene10443",-6.59318074918149,3.74289175169828,12.2303757313152,0.000470177290828245,0.00369454297354358
"dp_gene17523",-2.31454433672331,10.5295084292395,12.2081426351716,0.000475813820564485,0.00373679710169897
"dp_gene14303",2.44265737061181,4.87592720747059,12.203474573279,0.000477005901790425,0.00374411981378124
"dp_gene13782",-2.39234724862492,6.69143569979058,12.1915371235625,0.000480068091730743,0.00376610544867551
"dp_gene1569",2.87323534527182,2.69673386946275,12.188506776804,0.000480848587520469,0.00377017715250551
"dp_gene19255",2.8724526684295,2.80257943515998,12.1819969558213,0.000482529589637685,0.00378130117010097
"dp_gene7640",-6.58392001500794,3.28109798581503,12.1753346825378,0.000484256100078423,0.00379242456450509
"dp_gene13478",1.70023402533411,8.44022709814961,12.1744914294081,0.000484475070935458,0.00379242456450509
"dp_gene10364",-6.58253771709819,4.00674344453841,12.1671763322736,0.000486378809401819,0.00380519413261377
"dp_gene3703",-6.58237871086996,4.02577193984404,12.1661973412826,0.000486634161907191,0.00380519413261377
"dp_gene40",-6.58170069607056,3.2533041751728,12.1621934702015,0.000487679909978665,0.00381067252886109
"dp_gene1274",1.76615938313077,6.95885496961758,12.1614920652845,0.000487863339224466,0.00381067252886109
"dp_gene16243",2.86895093720573,4.34054850718014,12.1528866605704,0.000490119474023738,0.00382622235839105
"dp_gene5702",1.85070810113053,7.09484353404447,12.1478657037536,0.000491440712342276,0.00383446083942818
"dp_gene81",-2.27056989739593,8.17678342910582,12.1466799854323,0.000491753252212407,0.00383482430700416
"dp_gene7335",-6.57576272013766,3.28902297210943,12.127039530654,0.000496959500748443,0.00387084870195893
"dp_gene6597",-2.18908756563434,9.29179721132844,12.1269159483161,0.000496992435199207,0.00387084870195893
"dp_gene19867",-6.57562589060234,3.09698397003499,12.1262192185147,0.000497178153549341,0.00387084870195893
"dp_gene398",-3.89344255895461,3.75264603146005,12.1148478652735,0.000500219189985216,0.0038924233677263
"dp_gene5288",2.59769491006774,5.05389128798524,12.0994824573541,0.000504358201956865,0.00392251397735493
"dp_gene5639",-2.27861871076324,8.00642752122574,12.0888014320388,0.000507255722585432,0.00394292197518024
"dp_gene10873",-3.88659574209813,4.72824352135937,12.0661301573417,0.000513461732712509,0.0039890111659384
"dp_gene17806",-2.27603883857794,7.57511912884766,12.0650662234059,0.000513754848322029,0.00398913901882355
"dp_gene848",-2.33750447698357,7.70716384670277,12.0519227763306,0.000517389852532849,0.00401520144438706
"dp_gene13689",-2.16785533661873,10.4738588704959,12.0336615364809,0.000522483389133495,0.0040525486755868
"dp_gene18557",-6.55645826597655,3.78987047799846,12.0036567875429,0.00053096265419667,0.00411538846337286
"dp_gene1072",-6.55634613365407,3.60657175616328,12.0029783731344,0.00053115596992419,0.00411538846337286
"dp_gene20945",-2.28689748720588,7.86508868229491,12.0012793633569,0.0005316404184598,0.00411692974960895
"dp_gene808",1.97549267342729,4.51695511892561,11.9987623847667,0.000532358919161035,0.00412024171893648
"dp_gene4193",-2.23118198233977,8.33313433487155,11.9977800218849,0.000532639611907733,0.00412024171893648
"dp_gene10927",-2.26082972089143,6.86991524202386,11.9935696509561,0.000533844344009468,0.00412734670041422
"dp_gene10375",-6.55039940173918,3.99870686600907,11.9681474197228,0.000541177194969493,0.00418179741386127
"dp_gene6772",-2.13014132446615,11.8221487971905,11.9555153955882,0.000544858538488193,0.00420798889473019
"dp_gene1169",-2.26287412104131,7.75678173546763,11.9434018276961,0.000548412533790007,0.0042331693387142
"dp_gene5314",-6.54599980712685,3.48614346926707,11.9423990000709,0.000548707799885437,0.00423318232560092
"dp_gene21665",-2.22914356491929,8.28040858708791,11.937678054766,0.000550099962180829,0.00424165313084779
"dp_gene13839",2.01752457393045,7.27354050243641,11.9341004182685,0.000551157348144481,0.00424753490266984
"dp_gene4869",2.45745068349651,5.19179514881007,11.9325557842823,0.000551614505384016,0.00424878715445092
"dp_gene19979",2.45359924222921,5.41198772110172,11.8951366379537,0.000562806993553762,0.00433169750979878
"dp_gene12139",-3.3347067731811,5.30675535445086,11.8945658687806,0.000562979480779728,0.00433169750979878
"dp_gene10051",1.66967056309427,9.06423723047357,11.8772007393314,0.000568252838305786,0.0043699400936166
"dp_gene12161",2.94446902325422,2.91097849076911,11.8703282298426,0.000570353597415049,0.00438375720742409
"dp_gene13744",2.94291282434669,3.77731600070753,11.8580859904149,0.000574115196808699,0.00441031807287407
"dp_gene2766",2.3559484162653,4.34289068334545,11.8418961449048,0.000579128249904533,0.00444645912426702
"dp_gene14012",1.69854711365729,7.5288642294305,11.8385107432967,0.000580182086391714,0.00445217961877707
"dp_gene20970",-6.52681964940251,4.24306710140392,11.8207904637178,0.000585729881046657,0.00449236125255944
"dp_gene18425",-3.32405177669021,4.34936009679206,11.8143820410409,0.000587749366809594,0.00450545354600082
"dp_gene9748",-2.14672178284975,9.78036896865407,11.807863818657,0.000589810666397524,0.00451772845262672
"dp_gene359",2.93635622681679,2.91927366485761,11.806646495715,0.000590196436463993,0.00451772845262672
"dp_gene5157",-2.89497698625112,6.06480070908432,11.8063494252133,0.00059029061687695,0.00451772845262672
"dp_gene16618",-6.52139468755099,3.31505491666793,11.7893258740654,0.000595713031025665,0.00455680965217988
"dp_gene21486",-6.52008732723879,3.34815398574429,11.7817595391629,0.000598139211256915,0.00457294235796048
"dp_gene6584",1.69421183908278,7.53018467704123,11.7749114750053,0.000600343675811119,0.00458736378458957
"dp_gene9352",-2.38641633249576,6.85293245184809,11.7628572894467,0.000604243996357587,0.00461472149548731
"dp_gene16889",-6.51635305998419,3.78914808621272,11.7601645470459,0.00060511876601496,0.00461895578992573
"dp_gene9534",1.82099104342217,7.58430595635848,11.7587915675463,0.000605565287016786,0.00461991845158468
"dp_gene1850",-2.11511494416966,10.4741530788206,11.7202110546245,0.000618249424661299,0.0047141927309314
"dp_gene6680",2.08779109362457,3.48873714500794,11.7050803294089,0.000623296907441269,0.00475016813340151
"dp_gene13357",-2.24462927347279,8.0308692649204,11.6991116455255,0.000625299437995244,0.00476291209532669
"dp_gene20896",-3.83618216998696,4.30382690033124,11.6971687069972,0.000625952706728464,0.00476537068548982
"dp_gene5111",2.20973104064721,4.0161314533987,11.6822020156284,0.000631008074356792,0.00480132212356232
"dp_gene3155",1.68391133278812,7.94214707687767,11.6749309033658,0.000633478933271343,0.00481758055845965
"dp_gene14121",-3.04229576618835,5.6462102470938,11.6727621449159,0.000634217807845014,0.00482065712773709
"dp_gene9740",-2.15576016016042,8.37103949996419,11.6685184458171,0.000635666112956382,0.00482911995928244
"dp_gene20385",-2.87799659167367,4.89157801914686,11.6671324853925,0.000636139841808356,0.0048301739752684
"dp_gene7979",-2.1141868776085,10.4967537985953,11.6660915631375,0.000636495869169607,0.00483033365134556
"dp_gene6453",-2.76487115439305,5.38270932011002,11.6643765876446,0.000637082882382288,0.00483224517678601
"dp_gene20477",-2.17730878041223,8.96857236423325,11.6601494281918,0.000638532118474641,0.00484069117575491
"dp_gene16496",-2.11178387947366,10.4543616697676,11.641752209558,0.000644878286315011,0.0048862322702975
"dp_gene8312",-2.30986505048542,7.26740770962957,11.6384520247293,0.000646023414051071,0.00489233802899285
"dp_gene7281",-6.49143761199384,3.06396374805864,11.6067403886085,0.00065713223264053,0.00497385284117785
"dp_gene10473",1.9332808342845,6.20602001221681,11.6029271155376,0.000658480981089664,0.00498144662451829
"dp_gene6400",-2.7561662343575,5.37647316582136,11.5921993240551,0.000662290400427673,0.00500763779956299
"dp_gene20846",-6.48862006467105,3.70698071020919,11.5906076133407,0.000662857507320366,0.00500929895076119
"dp_gene12067",2.46742396731587,2.73218719377048,11.5831643176502,0.000665515978474246,0.0050267547897434
"dp_gene10205",-2.21933384892036,8.28191415351665,11.5782639131627,0.000667272099067951,0.00503505409017713
"dp_gene2085",1.7000920278702,6.72863532823236,11.5781495066665,0.000667313153916949,0.00503505409017713
"dp_gene10720",3.03903442890185,3.61710974896749,11.5765784452699,0.000667877188519766,0.00503667425798457
"dp_gene16432",2.46609210102564,5.04667174733969,11.5705894998383,0.000670031729974967,0.00505028097987927
"dp_gene5306",-6.48271079859331,3.4462849960118,11.556880249906,0.000674990141748867,0.00508499626639337
"dp_gene4479",-2.23344839549513,7.80261641845841,11.5555147534272,0.000675486044798797,0.00508607481981924
"dp_gene9551",2.12469371299596,5.69036058821138,11.5411642158216,0.000680719994239073,0.00512280876666659
"dp_gene15840",3.03378822322082,2.99591630704434,11.5379153153809,0.000681910613927679,0.00512909188431049
"dp_gene14492",3.03282740004609,2.8999906729329,11.5308636242351,0.000684502079610549,0.00514589962768743
"dp_gene4937",-2.10262711428937,9.40135340221497,11.4879017150771,0.000700506756892275,0.00526311444893904
"dp_gene2281",-2.4389533269142,6.27538484002179,11.4870604640921,0.000700823894997084,0.00526311444893904
"dp_gene4232",-3.28011748684456,4.81235908071999,11.4747377953801,0.000705486000964897,0.00529536837475942
"dp_gene5698",1.62280708512802,11.104625365156,11.4716484410018,0.000706659718151581,0.00530141856192906
"dp_gene10540",-3.80371910478612,4.26387860193071,11.4669468984559,0.00070844972956138,0.00531208354162534
"dp_gene11951",2.03206039060668,6.39827984251383,11.4509921245101,0.000714558386058102,0.00535510258241776
"dp_gene11762",2.65670642772971,3.34582014853821,11.4219321094736,0.0007258217582085,0.00543447773752826
"dp_gene15388",-2.11211236125102,10.0430780733967,11.4217226050795,0.000725903607911744,0.00543447773752826
"dp_gene1803",-3.79725755866539,4.53296806009855,11.4175652981939,0.000727529724895004,0.00544190138895848
"dp_gene19369",-6.45985557221184,4.42539963281418,11.4167214442194,0.000727860244678753,0.00544190138895848
"dp_gene18454",-6.45977855924525,3.05111205927421,11.4162947017232,0.00072802744845696,0.00544190138895848
"dp_gene4535",2.34840446622824,4.83631655213891,11.4103844541706,0.000730347162000753,0.00545568096078744
"dp_gene13770",-2.40479986127704,6.78650071285662,11.4096711290704,0.000730627639592242,0.00545568096078744
"dp_gene17427",-6.45821472912515,3.51373302511196,11.4074395321027,0.000731505800733558,0.00545941104595092
"dp_gene17013",-2.22174522576776,7.04614063669701,11.4060007453506,0.000732072546530143,0.00546081430337203
"dp_gene17004",-6.45689914103532,3.46528936822326,11.3999856395145,0.000734446737191004,0.00547569157371101
"dp_gene5771",-2.6497080599617,5.29063854500517,11.3982985598512,0.000735114031362703,0.00547783422130171
"dp_gene5158",-2.16130455777294,8.41265607258992,11.3893258208525,0.000738673343931155,0.00550151391846246
"dp_gene4071",1.68759105263419,7.63004014688018,11.3817992767945,0.000741672404524082,0.00552099865814803
"dp_gene1148",-2.34155512924636,6.4554473157645,11.3652975749721,0.000748290874868005,0.00556739222121866
"dp_gene12153",1.6513127633848,8.2166301640807,11.3562318048737,0.000751952321626302,0.00559174859490957
"dp_gene6897",3.16060908876496,6.16568228566858,11.2694638715876,0.00078792481395919,0.00585623087241111
"dp_gene14763",2.11716295416027,4.48742783672036,11.2640933375418,0.000790207666860492,0.00587017225577611
"dp_gene3550",3.15898362070561,4.27095219871775,11.2583270150436,0.000792666199185522,0.00588540366944183
"dp_gene6095",3.15800064763106,4.06016603505535,11.2516196384723,0.000795535686835677,0.00590366910369718
"dp_gene729",-6.43177157994667,4.64642724684661,11.2482109055357,0.000796998000094931,0.00590845232635068
"dp_gene12210",2.11569146407854,5.22246212274091,11.2480700862086,0.000797058468608066,0.00590845232635068
"dp_gene15251",3.15736126100441,2.8557867911399,11.2472527116451,0.000797409544842113,0.00590845232635068
"dp_gene4927",3.15588302825552,2.59739009246868,11.237154436926,0.000801759838663802,0.00593763488119844
"dp_gene9238",-2.71196693826177,6.01570721317538,11.229881763606,0.000804907725250494,0.00595788731539367
"dp_gene16242",3.15425335665952,2.73774812898384,11.2260062208448,0.000806590304397906,0.00596727839872417
"dp_gene5047",3.15376297301164,3.10369152635359,11.2226827585081,0.000808036026951925,0.00597184596238842
"dp_gene10064",3.15376297301164,2.82275077381178,11.2226827585081,0.000808036026951925,0.00597184596238842
"dp_gene7035",-6.42599867071529,3.43412382186809,11.215957474346,0.000810969575450221,0.00598556180618066
"dp_gene913",2.15861657898037,4.67167721287681,11.215115199282,0.000811337730886962,0.00598556180618066
"dp_gene8963",-6.42577547735743,3.04575254840061,11.2147438343387,0.00081150010683303,0.00598556180618066
"dp_gene2634",2.11261647941477,5.47194947330605,11.2146243671602,0.000811552349752632,0.00598556180618066
"dp_gene16286",3.15213141623172,3.26765826025823,11.2115294852625,0.000812906924829867,0.00599248719280258
"dp_gene1150",-6.42453534531264,3.66809230119989,11.2078003105685,0.000814542154469326,0.00600147333944466
"dp_gene4228",-2.29414477853124,7.19936905225365,11.1993860743618,0.000818243990127098,0.00602566909787672
"dp_gene7013",-6.42035649273276,3.06445084693245,11.1845136424644,0.000824828740986434,0.00606878076623743
"dp_gene9504",-2.1428479972055,8.21100846414617,11.1842633141625,0.000824940030641887,0.00606878076623743
"dp_gene20195",2.1555324368997,4.05113140012329,11.182526988811,0.000825712374952461,0.00607136498441588
"dp_gene6053",-2.97835265267905,5.78267253060423,11.1675477892244,0.000832405776278358,0.00611746120701205
"dp_gene5304",-6.41540636784818,3.43311303105722,11.157012759074,0.000837146139577311,0.00614916463910608
"dp_gene18855",-2.21618940509055,7.44303672076296,11.1527121818005,0.000839089069797521,0.00615820998291634
"dp_gene8903",-2.42961098439812,6.19539984795669,11.1523967612084,0.000839231750914114,0.00615820998291634
"dp_gene10130",1.83615539609567,7.02667547838442,11.1467214515097,0.00084180318242815,0.00617393697224389
"dp_gene14471",1.65500371426281,7.68866218591904,11.1393308040357,0.000845163759784022,0.00619343210836185
"dp_gene17248",-3.23571111506693,4.98457591869496,11.1389871124498,0.000845320368212506,0.00619343210836185
"dp_gene6818",-3.75559837918133,4.64837066380565,11.1227721426933,0.000852742404907226,0.00624463826122768
"dp_gene3694",4.07845812536714,3.06908872941479,11.0458751174782,0.000888847371071346,0.00645084331544897
"dp_gene13294",4.07845812536714,2.55171922645916,11.0458751174782,0.000888847371071346,0.00645084331544897
"dp_gene21963",4.07845812536714,2.86991801247366,11.0458751174782,0.000888847371071348,0.00645084331544897
"dp_gene16341",4.07845812536714,2.2787741442607,11.0458751174782,0.000888847371071349,0.00645084331544897
"dp_gene4858",4.07845812536714,3.16784232326889,11.0458751174782,0.00088884737107135,0.00645084331544897
"dp_gene14199",4.07845812536714,3.55598541034306,11.0458751174782,0.000888847371071352,0.00645084331544897
"dp_gene7259",-2.1440370357341,8.08207978891439,11.0408835781031,0.00089124374370605,0.00645084331544897
"dp_gene637",4.07739516082938,2.58042107016552,11.0405328955765,0.000891412347131951,0.00645084331544897
"dp_gene6436",4.07739516082938,2.92392328124825,11.0405328955765,0.000891412347131953,0.00645084331544897
"dp_gene8544",4.07739516082938,2.15978988587194,11.0405328955765,0.000891412347131953,0.00645084331544897
"dp_gene13356",-2.30433618901923,7.291260623303,11.03838252255,0.000892446922755982,0.00645084331544897
"dp_gene2815",2.02047014770851,6.02607855949718,11.035222208612,0.00089396959885692,0.00645084331544897
"dp_gene13459",4.07617438566561,4.21801870322395,11.0343862149679,0.000894372829418041,0.00645084331544897
"dp_gene13660",4.07617438566561,3.49963372284078,11.0343862149679,0.000894372829418041,0.00645084331544897
"dp_gene4367",4.07617438566561,2.54768891031908,11.0343862149679,0.000894372829418044,0.00645084331544897
"dp_gene6226",4.07617438566561,2.25022756768262,11.0343862149679,0.000894372829418044,0.00645084331544897
"dp_gene6679",4.07617438566561,3.46780320627826,11.0343862149679,0.000894372829418044,0.00645084331544897
"dp_gene14864",4.07617438566561,3.85873566444175,11.0343862149679,0.000894372829418044,0.00645084331544897
"dp_gene17442",4.07617438566561,3.40227053050887,11.0343862149679,0.000894372829418044,0.00645084331544897
"dp_gene1832",4.07617438566561,2.28544840236122,11.0343862149679,0.000894372829418045,0.00645084331544897
"dp_gene14935",4.07617438566561,2.5879297422935,11.0343862149679,0.000894372829418048,0.00645084331544897
"dp_gene3586",2.69215167627152,4.05842790452803,11.033353129828,0.000894871378481711,0.00645084331544897
"dp_gene19407",4.07564373642189,2.44614264102415,11.031710563392,0.000895664631217753,0.00645084331544897
"dp_gene1522",4.07564373642189,2.28196188786805,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene4345",4.07564373642189,2.28397372946585,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene9192",4.07564373642189,2.39841890614744,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene9279",4.07564373642189,2.2227925575534,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene10456",4.07564373642189,2.88424785205598,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene13328",4.07564373642189,3.26263377255183,11.031710563392,0.000895664631217756,0.00645084331544897
"dp_gene17018",4.07564373642189,3.24753968953939,11.031710563392,0.000895664631217756,0.00645084331544897
