"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene3132",-1.78310496658597,8.39054548116146,19.24779901859,1.14802653361704e-05,0.000664794963382494
"dp_gene20287",-1.84066781460418,7.85346864330745,19.2286296285012,1.15961197726513e-05,0.000666316571771059
"dp_gene17579",2.97990796419443,4.53669406960162,19.2281614695035,1.15989638334514e-05,0.000666316571771059
"dp_gene17569",-1.88822795694317,6.23263954293813,19.2037928633611,1.17479740622354e-05,0.000672198563505446
"dp_gene11864",-1.94685889083621,5.84824909406956,19.1915073505695,1.18238254138973e-05,0.000672673050341886
"dp_gene88",2.9801249410693,5.8138714316627,19.1873554714539,1.18495703437713e-05,0.000672673050341886
"dp_gene13519",-1.67878014614883,8.74388387711837,19.0875154632791,1.24858992743259e-05,0.000706016398574528
"dp_gene18247",-1.69963274918923,7.62196204820254,19.0341824482688,1.28397651178714e-05,0.000723189739197607
"dp_gene3704",5.72135986596754,4.01712810711925,19.0175046343464,1.29524768693643e-05,0.000726699470736822
"dp_gene33",-1.94568501860074,6.89234439831812,18.9563620093571,1.33742562867071e-05,0.000746262016093541
"dp_gene12940",-1.73225902912975,6.71382587062884,18.9520290024965,1.34046648289221e-05,0.000746262016093541
"dp_gene15342",-3.14656958784361,8.45691110797495,18.9193942275731,1.36359339803146e-05,0.000756217431008295
"dp_gene2604",-2.16594175652196,4.87459703398315,18.8913304001229,1.38380129732681e-05,0.000764483942764569
"dp_gene9580",-1.65968664799956,8.47942833728128,18.8049824402789,1.44788389937645e-05,0.000796833509355307
"dp_gene1314",2.17309409904507,6.2378332834591,18.7388685108568,1.49895777913486e-05,0.000821805027275497
"dp_gene3513",2.27318547935759,6.60246738228846,18.724747186123,1.51009908950363e-05,0.000824777226195181
"dp_gene3476",3.27065988530193,4.62246131462408,18.6376055306351,1.58071558865838e-05,0.000860088229164727
"dp_gene2794",5.68537849982378,8.7561350394013,18.6221776107689,1.59355910446448e-05,0.000863816869446368
"dp_gene2765",3.2711630856069,4.62895515887945,18.5334420007159,1.66949207180767e-05,0.000901588246569091
"dp_gene17005",2.20082282643162,6.11508282468908,18.5239769353782,1.6778030742413e-05,0.000902695616697212
"dp_gene5877",1.96054007385611,8.33219079824192,18.4779531333353,1.7188114490132e-05,0.00091825631776537
"dp_gene21445",5.67038842041143,3.42920464118114,18.4772320927829,1.7194618614096e-05,0.00091825631776537
"dp_gene9096",2.29890189807808,5.89277757229352,18.4121335434246,1.77921424246984e-05,0.000946660153585704
"dp_gene975",2.00776136692647,7.31892698272096,18.3750452193187,1.81418490023306e-05,0.000958279268990539
"dp_gene5058",-1.60470322362011,11.4513683957342,18.3748782838511,1.81434385487494e-05,0.000958279268990539
"dp_gene7576",5.65820354215089,6.39362918241444,18.3646301605463,1.82412887717838e-05,0.000959931178103468
"dp_gene12900",2.45754332474355,5.64218866747042,18.2796643594989,1.90732418379546e-05,0.00100006208749624
"dp_gene3240",2.60196470467142,5.55348160081796,18.2691505068931,1.91788053191431e-05,0.00100195360107509
"dp_gene12309",2.00879856882419,6.79911330258549,18.2576309899033,1.92951400501399e-05,0.00100380060806356
"dp_gene5453",5.65551860475816,6.31118264022101,18.2454612308984,1.94188116794407e-05,0.00100380060806356
"dp_gene2995",-2.20022085817663,5.39387200095919,18.2450495463468,1.94230091996486e-05,0.00100380060806356
"dp_gene7271",2.90578585621021,3.93250478034844,18.2302684209774,1.95743223930492e-05,0.00100800769494777
"dp_gene12720",5.65140112472094,5.91703436065388,18.2097307393514,1.97865328583249e-05,0.00101530967005049
"dp_gene9743",5.63141200624214,3.66118785909249,18.1328226107535,2.06019445620625e-05,0.0010534022646822
"dp_gene20477",-1.61110136822789,8.96857236423325,18.0716768287324,2.12742639718626e-05,0.00108393502547805
"dp_gene730",-1.66853160841433,8.55727628293535,18.059359385715,2.14123433340469e-05,0.0010871287976536
"dp_gene5537",-3.59057321546334,4.19559962619572,18.0160052279422,2.19055478345901e-05,0.0011062643061435
"dp_gene17575",3.23127125545876,4.2080819844262,18.0110181559794,2.19630087142562e-05,0.0011062643061435
"dp_gene20369",-1.65618143433833,7.83964112166963,18.0061358803924,2.20194088260755e-05,0.0011062643061435
"dp_gene12386",-3.58419188831322,3.93479800743826,17.9479881277808,2.27024255957228e-05,0.00113407655505287
"dp_gene12199",-1.70688403244428,7.25122558376255,17.9456529777461,2.27302950558486e-05,0.00113407655505287
"dp_gene19047",-1.79488507960281,6.1296794549761,17.927487850372,2.29482685597514e-05,0.00114100373918295
"dp_gene10017",5.6164382907825,3.41602778171832,17.9136177339245,2.31161168232003e-05,0.0011453996167482
"dp_gene10524",5.61412439311682,3.03155001484352,17.8922375150518,2.33772675052162e-05,0.00115437267177299
"dp_gene6491",-2.07108106458195,6.00531572736029,17.8779217586272,2.35537835832202e-05,0.00115911947265001
"dp_gene18859",-1.91674289398542,6.18672379573576,17.8687152709259,2.3668008295698e-05,0.00116077895107371
"dp_gene13505",-1.95446313087386,5.46008239050783,17.8389543691117,2.40410727905478e-05,0.00117507874090477
"dp_gene3228",3.22088271415752,4.46451181598078,17.7688762245986,2.49430358226798e-05,0.00121095499504115
"dp_gene3226",3.22088271415752,4.44935847096821,17.7688762245986,2.49430358226799e-05,0.00121095499504115
"dp_gene10873",-2.33800469242333,4.72824352135937,17.7575591711243,2.50918517967161e-05,0.00121409198341224
"dp_gene9932",2.2738681964235,5.25447266314664,17.683761691741,2.60843889557327e-05,0.00125789566673147
"dp_gene4536",2.28580338989302,5.34335882567625,17.6583037803832,2.64358596818788e-05,0.00127059553584337
"dp_gene2027",-1.61353224500547,7.70649551220416,17.6135786653162,2.70648969777458e-05,0.00129650747349541
"dp_gene5224",2.29997705980578,7.0206848312092,17.5815077110065,2.75251993415324e-05,0.00131419155399191
"dp_gene10456",5.57577665638622,2.88424785205598,17.5660670698006,2.77496105167583e-05,0.00132053344568032
"dp_gene12844",-1.82519590619577,6.92370933831192,17.536637749567,2.81824348367159e-05,0.00133671884181121
"dp_gene11151",4.00271428758821,3.95676793678368,17.5100747227595,2.85789265455423e-05,0.00135108046511533
"dp_gene985",4.02618087931503,5.34284016087897,17.4537720862581,2.94379576307109e-05,0.00138714350025235
"dp_gene4647",2.08189161869151,7.0684696614984,17.4326345903709,2.97671193142017e-05,0.0013980849947605
"dp_gene19374",3.47976278622084,3.84095381071642,17.3593945863673,3.09365224900903e-05,0.00144397881853347
"dp_gene6379",-1.8560654414046,5.6373992188173,17.3589015455697,3.09445492008352e-05,0.00144397881853347
"dp_gene289",-1.80083566623165,6.29918128415411,17.31837456918,3.16115367458212e-05,0.00147034434947741
"dp_gene6672",-2.20031853186569,4.84447344839226,17.301311304354,3.18966664614102e-05,0.0014752198544631
"dp_gene15068",-1.68540244396288,7.05432311353559,17.2998634546581,3.1920978888445e-05,0.0014752198544631
"dp_gene20620",3.18543628243664,7.47008846732643,17.272451746462,3.2384809415934e-05,0.00148989335960296
"dp_gene10561",-1.82889190954451,6.48507954305465,17.2689151621201,3.24451428611782e-05,0.00148989335960296
"dp_gene12408",-1.5605740554541,10.4078460227738,17.2106793388215,3.34550398515873e-05,0.00153139117339694
"dp_gene20415",3.98384768796428,4.75556587870827,17.1741597538665,3.41044031296906e-05,0.00155617528078167
"dp_gene3665",3.97142488980279,3.34315828495366,17.1330160079405,3.48511798269924e-05,0.00158523394929149
"dp_gene7958",-1.6477540659517,7.67929338433827,17.1256047947978,3.4987433185709e-05,0.00158642704120987
"dp_gene2922",5.54958693816071,3.14358704503003,17.0276178558232,3.68400574368176e-05,0.00166519369335885
"dp_gene15277",-1.57064855048919,8.43775765920002,17.0076551324026,3.72294157532771e-05,0.00167753420545782
"dp_gene17362",-2.05258528330683,5.42949611085192,16.975927666256,3.78567664538935e-05,0.00170048821027629
"dp_gene6699",-5.11008652917324,2.45879743030507,16.9663138093339,3.80489520726874e-05,0.00170381316750335
"dp_gene3604",2.55379907043974,5.10395608598485,16.9082119035245,3.92314929615588e-05,0.00175132785452853
"dp_gene1256",5.4996713372522,4.56102211491706,16.8355748800695,4.07619743174234e-05,0.00181403366568805
"dp_gene737",5.50709139141899,3.71147606416805,16.7963842219365,4.16125164313048e-05,0.00184317811645404
"dp_gene9106",2.0566686982116,6.67480573251654,16.793649904949,4.16725200058269e-05,0.00184317811645404
"dp_gene14507",2.00057490687032,7.0567580699576,16.7111194355648,4.35251418187516e-05,0.00191923247671125
"dp_gene11484",1.9303569372908,7.35579355127395,16.65640133987,4.47988702592443e-05,0.00196937472642696
"dp_gene19477",-1.67003749832953,7.57740126517726,16.6474374582386,4.50110754904826e-05,0.00197268905014367
"dp_gene6912",-1.81143358689839,5.94893669521957,16.5261987231703,4.79824909157533e-05,0.00209654405004317
"dp_gene18006",-1.51899825835254,11.038504142027,16.4957802384253,4.87584700077883e-05,0.00212401322973505
"dp_gene17249",-1.7102411840736,6.20708379268479,16.4796364406555,4.91754129106693e-05,0.00213572373120163
"dp_gene11087",2.6781441497588,4.94627607006067,16.4496571833868,4.99592155141418e-05,0.00216324903452976
"dp_gene1553",1.86604350469456,7.32546913439445,16.4421061696093,5.01586081933484e-05,0.00216538015431105
"dp_gene18969",5.47353328968108,3.04435288165844,16.4263625090277,5.05769137875291e-05,0.00217051985662293
"dp_gene6587",-1.80566088087597,6.00135442555427,16.4262945322476,5.05787275001944e-05,0.00217051985662293
"dp_gene5337",-1.64848750103445,7.34151821148338,16.392528139588,5.14877940514054e-05,0.00220297478465049
"dp_gene13731",-1.78420291828948,6.71136586636809,16.3101749467141,5.37744329336155e-05,0.0022940045812716
"dp_gene6053",-1.80644878084991,5.78267253060423,16.2715737267158,5.48811283966056e-05,0.00233090198612159
"dp_gene14417",-2.10215836859012,4.91923602289255,16.2687607661793,5.49626655996491e-05,0.00233090198612159
"dp_gene13217",3.11351007180636,5.02822227573034,16.2200857295264,5.63930233561091e-05,0.002378828754601
"dp_gene10463",5.44850100987262,3.36541454095548,16.2180045407045,5.64550085593502e-05,0.002378828754601
"dp_gene1083",1.78136518945083,9.53101274747624,16.2135565607182,5.65877150168627e-05,0.002378828754601
"dp_gene6277",5.44677672685587,4.8330986231497,16.206706092636,5.67927141356678e-05,0.00238050623582033
"dp_gene6243",1.79586449923819,7.4851256738875,16.1723514479251,5.78320908397522e-05,0.00241704613860402
"dp_gene14958",-1.56204948875995,9.28284801660487,16.1601428794977,5.82060420969544e-05,0.00241865395099707
"dp_gene15092",-1.56204948875995,9.28299763836738,16.1601428794977,5.82060420969544e-05,0.00241865395099707
"dp_gene12833",-1.75227847983686,7.63306498516497,16.1389147308275,5.8862064922576e-05,0.00243888538539834
"dp_gene2839",-1.50556755359569,10.5379288260853,16.1301625893356,5.9134696376307e-05,0.00244316099441252
"dp_gene117",-1.66589866753735,6.6822557388145,16.0501831194899,6.16856611424704e-05,0.00254127299432366
"dp_gene6382",5.42343847009213,5.45462183120705,16.0263318106364,6.24676188375518e-05,0.0025661555442127
"dp_gene18873",-2.60855709754691,4.43290893368452,15.9242977664605,6.59269207838687e-05,0.00270056895108694
"dp_gene17008",-1.60349292425564,7.28455589778008,15.9124513216198,6.63408426338504e-05,0.00270982609047447
"dp_gene6013",-1.93924187451797,5.76284943106577,15.8759046779494,6.76343487992628e-05,0.00275485783993381
"dp_gene10015",-1.4816079485606,12.338794432696,15.7414740801327,7.26144716430288e-05,0.00294937483555164
"dp_gene16155",-1.59458273788594,7.53064164032953,15.7147964563808,7.36458097871797e-05,0.00298286216663299
"dp_gene751",5.39470648407949,7.32017896457324,15.6984005205599,7.42869633557442e-05,0.00299218050313503
"dp_gene19167",-2.38907103978852,4.54206373713931,15.6983000559414,7.42909092254901e-05,0.00299218050313503
"dp_gene5278",-1.71896912404392,6.10473380713199,15.6264471452839,7.71677183766421e-05,0.00309939089491031
"dp_gene21977",-1.59941176032833,7.05680891289518,15.5525190143296,8.02446574571364e-05,0.00320730809240612
"dp_gene17697",3.8443432113489,4.32271624027208,15.5512278026985,8.02994813342542e-05,0.00320730809240612
"dp_gene6256",-2.14373325219307,5.16250072276766,15.5075404528242,8.21767895760353e-05,0.0032693358212896
"dp_gene12694",-1.59077468485916,7.08273998666366,15.5045726855202,8.23059090871853e-05,0.0032693358212896
"dp_gene12522",5.38216297288306,5.38660287740169,15.4852134962449,8.31531981330341e-05,0.00329391748318741
"dp_gene2272",-3.86846204221302,4.57866885035511,15.4689186253175,8.38731705373418e-05,0.00331333492048748
"dp_gene20701",-4.96364936191012,2.81729374250063,15.456189160237,8.4439970127955e-05,0.00332339704727962
"dp_gene4174",3.31907070257623,4.29856248086723,15.44747587154,8.48301633914605e-05,0.00332339704727962
"dp_gene4665",-4.96211604728031,2.57914219962764,15.4458299621162,8.49040729749344e-05,0.00332339704727962
"dp_gene2697",1.77170418455405,8.1537030879709,15.4425882680724,8.50498308097774e-05,0.00332339704727962
"dp_gene677",-4.95905106367794,3.12151776367809,15.4251425161548,8.58385868347593e-05,0.00334515292856863
"dp_gene12396",-3.86183721614868,3.4461944091951,15.4122568186596,8.64258961498903e-05,0.00335896225494682
"dp_gene7173",-4.95292771088851,3.48140650290072,15.3838911969282,8.77330419854379e-05,0.00340059874297857
"dp_gene10081",2.11944255102334,5.36257735514579,15.3752434455492,8.8135491101731e-05,0.00340703926594064
"dp_gene16974",-1.49361117229873,9.07571023046351,15.3480151956045,8.94148122037737e-05,0.00344725181060485
"dp_gene4796",-1.90885021682539,4.32432721118468,15.3426761734236,8.96678492582238e-05,0.00344778858254488
"dp_gene70",3.31926212068448,4.42525902210364,15.3291075488532,9.03141664679129e-05,0.00345717897843762
"dp_gene2377",-1.57705884354167,8.94956636561884,15.326930014179,9.04183250765739e-05,0.00345717897843762
"dp_gene12532",2.8286790377249,4.35309565690419,15.3224840593926,9.06313651327706e-05,0.00345717897843762
"dp_gene15193",2.06247496683094,5.74130292185137,15.2815807533157,9.26152134169167e-05,0.00352353235424412
"dp_gene9017",-1.60984926347762,6.89006360861098,15.2684545455429,9.32610630739548e-05,0.0035387664959562
"dp_gene13146",1.94792460024844,6.14399699524079,15.2436283907896,9.44950042902708e-05,0.00357617707837642
"dp_gene13746",5.34364557814098,3.15436168560765,15.1898332840665,9.72254655829271e-05,0.00366987955036708
"dp_gene19773",2.68741199969043,4.16169694333966,15.1751425528349,9.79848256632119e-05,0.00368888564291867
"dp_gene20819",2.50859317289999,4.20672980587785,15.1480159123301,9.94027157643159e-05,0.00373252020470227
"dp_gene16959",2.6831963012001,4.69743990768762,15.0723551433476,0.000103467527967723,0.00387506048251065
"dp_gene4684",2.68202733051566,4.6991684632316,15.0655025651682,0.000103843838862714,0.00387907852995199
"dp_gene6979",-1.79308820190177,5.04587400991529,15.056275151763,0.000104352741523726,0.00388801596907131
"dp_gene287",-1.67249062532329,6.34877379905664,15.0443762966147,0.000105012684363972,0.0039025203501137
"dp_gene18059",2.23957632249316,4.96915068963968,14.8934599676241,0.000113756681255497,0.00421098273922556
"dp_gene3378",-1.55057115572095,7.4297162374961,14.8911317280857,0.000113897168201537,0.00421098273922556
"dp_gene11689",-1.63816591231758,6.2985289896909,14.7859351156014,0.000120430387409335,0.00444114004106188
"dp_gene6205",2.64605294471779,4.73841133663103,14.7738810327785,0.000121202699557185,0.00445821868600777
"dp_gene3397",3.25649018651728,4.26541180658519,14.7054367921525,0.000125683456162971,0.00461127163972996
"dp_gene849",2.64135277372869,4.9640464520169,14.6939029244583,0.000126454784310461,0.00462686820456665
"dp_gene17086",-1.59940783923683,6.65476240104949,14.6895023806552,0.000126750325321023,0.00462686820456665
"dp_gene10872",-2.07153016059204,5.30525087451472,14.6549800320507,0.00012909310622586,0.00469530476983311
"dp_gene18388",3.27144673461143,3.30168549217212,14.6523061644729,0.000129276371012119,0.00469530476983311
"dp_gene2361",2.53982602017413,4.25459568311211,14.6247735367015,0.000131178737799765,0.00474654087835692
"dp_gene8382",-3.33585250914905,3.12708217926404,14.622380158421,0.00013134543383483,0.00474654087835692
"dp_gene3463",5.26312729694734,3.22282981536736,14.6097795750664,0.000132226573341706,0.00476643740253516
"dp_gene6594",3.74851418199076,4.44038315465669,14.5996809379365,0.000132937049835637,0.00477243157451472
"dp_gene18449",2.53864968829726,5.03022172555071,14.5980121743428,0.000133054823008178,0.00477243157451472
"dp_gene7225",-1.52306611347946,6.92380744870999,14.5574025140188,0.000135953464265006,0.00486430025120875
"dp_gene17704",-2.10602733034251,4.5803565815143,14.5448407249544,0.000136862913028302,0.0048847186706809
"dp_gene15733",-1.61452669075434,8.11701442147707,14.5064278809707,0.000139682108910131,0.00497302797129675
"dp_gene3266",2.12188751126526,5.73284050779999,14.498291395877,0.000140286726149279,0.00498225198114892
"dp_gene7865",5.24535649559942,4.98693862218625,14.3664449664815,0.000150459780767023,0.00533041665572408
"dp_gene19048",-1.72921883091469,6.0122103449998,14.3390599416515,0.000152664224036725,0.00539525844702336
"dp_gene7093",2.6238407003373,5.71160507943967,14.3277712379097,0.000153582383915972,0.00540325678093046
"dp_gene2798",2.51635888527722,4.82076682027183,14.3270650182957,0.000153640008334939,0.00540325678093046
"dp_gene2309",1.8601705704415,5.28113894123232,14.2811006223433,0.000157437707249019,0.00552334379762434
"dp_gene17166",2.30274063456701,5.22863632168969,14.2699638078418,0.000158372000285414,0.00554263561193053
"dp_gene5973",-1.47943671066322,7.92559385267043,14.2495115196283,0.000160102357218266,0.00558962684922561
"dp_gene15281",-1.86887611830554,5.78593396969154,14.241694291853,0.00016076874859384,0.00559933474873088
"dp_gene11131",-1.46528022207989,9.27645879739053,14.1703208433992,0.000166983761137037,0.00580178036586731
"dp_gene6148",-3.01747392623966,4.78316974402775,14.1258305640193,0.000170979722330679,0.00592633801991841
"dp_gene6478",2.7287713636286,5.05716364920494,14.0869827219502,0.000174547595286291,0.00603549586674586
"dp_gene13867",5.22186137702634,3.45635788574113,14.0747988645089,0.00017568196337505,0.00606018715288242
"dp_gene13966",-3.00820420355813,3.97489108947631,14.0315966146194,0.000179764456947079,0.00618621409241034
"dp_gene10436",2.24083408098757,4.88527192375926,14.0241958778542,0.000180473332617657,0.00619582138812855
"dp_gene11850",-1.86635184689487,4.83291155837041,14.0164783676166,0.000181215549520347,0.00620652496088809
"dp_gene9414",-1.54643547359496,6.45860089215219,14.002227936631,0.000182594147706622,0.00622971650927684
"dp_gene10177",2.40656693356564,4.71762942628644,14.0005539223735,0.000182756785035308,0.00622971650927684
"dp_gene7832",-2.4724267639592,4.70032919509523,13.9755965074914,0.000185198876972467,0.00628398790035178
"dp_gene13684",2.72126718555944,4.90921184396746,13.9753766810778,0.000185220532467543,0.00628398790035178
"dp_gene2997",-1.40310468042297,10.7291148338237,13.9707140428051,0.000185680458637164,0.00628480406828467
"dp_gene2014",-2.81429042764372,3.38472761838008,13.9494624819723,0.000187791343443664,0.00634136623211754
"dp_gene5121",5.17939993713015,4.86795954089777,13.9070786855985,0.000192073723555333,0.00647082014005687
"dp_gene11225",-4.79890914011457,2.68445868697914,13.9013621470544,0.000192658792370613,0.00647540122888548
"dp_gene18128",5.17588066754791,3.19021054007187,13.8822593504326,0.000194626955659966,0.00652633970618848
"dp_gene18599",-4.79414173320944,2.74020063265493,13.8723153705466,0.00019565948848908,0.00653058834380566
"dp_gene17081",-4.79414173320944,2.35604083171384,13.8723153705466,0.00019565948848908,0.00653058834380566
"dp_gene6578",3.68415005410671,3.83467623987388,13.8673939865352,0.000196172539816562,0.00653259088132796
"dp_gene1209",-4.79096685347811,2.81718506799104,13.853002909238,0.000197680590306915,0.00655254352100097
"dp_gene5013",-4.79096685347811,2.35394625127578,13.853002909238,0.000197680590306916,0.00655254352100097
"dp_gene19653",-4.78938043422903,3.74963914422901,13.8433622653968,0.000198697366949043,0.00655610373921796
"dp_gene20910",-4.78938043422903,3.74963914422901,13.8433622653968,0.000198697366949043,0.00655610373921796
"dp_gene2113",1.76062238009721,7.19870313270774,13.827541415242,0.000200377386473141,0.0065964418620005
"dp_gene8192",-1.46340056174646,8.09025871663757,13.7875098671963,0.000204692545823143,0.00671165467557161
"dp_gene20359",-1.46660635734751,7.49529727866365,13.7864495610881,0.000204808104393613,0.00671165467557161
"dp_gene3310",-2.3215916924769,5.60908081953858,13.7523950821452,0.000208554731493398,0.00681893576735443
"dp_gene9325",5.15614317896141,3.77757963157826,13.7434558124848,0.000209549609568539,0.00682458614546867
"dp_gene525",2.26437442942382,4.55472231346662,13.7423397348117,0.000209674156490923,0.00682458614546867
"dp_gene3454",-2.04077171237956,5.18910139193185,13.7065619892821,0.000213706482498538,0.00694016615123066
"dp_gene490",2.47502291002594,4.21189542409216,13.6561909078765,0.000219516355456675,0.00711282321197708
"dp_gene13574",2.37988215617795,4.16031441476439,13.6496960230495,0.000220276978698199,0.00711845084507888
"dp_gene4368",2.87749595009092,3.73079793568218,13.6462858823602,0.000220677406737656,0.00711845084507888
"dp_gene2024",5.15598642671469,3.20726159832133,13.6290961502413,0.000222707066904438,0.00716106610059573
"dp_gene4614",-1.41293445082742,8.96199818099486,13.6266973534703,0.000222991794102745,0.00716106610059573
"dp_gene19869",-1.82211494366844,4.77524631073025,13.6080943043529,0.000225212387557528,0.00721630536931553
"dp_gene11142",2.3169718547514,4.76399355358627,13.5994830022268,0.000226247825730986,0.00723340886743921
"dp_gene10002",-2.30818005614759,4.92693440433843,13.5932458884995,0.000227000781575573,0.00724142537508448
"dp_gene9312",-1.68297613124,7.07453887829107,13.5470422484845,0.000232657778237364,0.00739705123246241
"dp_gene1740",3.15498911245314,4.11377954518082,13.5450466923323,0.000232905281887644,0.00739705123246241
"dp_gene370",-1.64431840686427,6.29217742377707,13.5320881649505,0.000234518962871522,0.00743193170471315
"dp_gene8053",-1.55974484699521,6.77367840888444,13.5209706273644,0.00023591236861024,0.00744365653355993
"dp_gene17804",-1.55686067070149,6.90865999249755,13.5193525444714,0.000236115863786671,0.00744365653355993
"dp_gene386",1.95355854627315,5.45424814709442,13.5167966220739,0.000236437665051005,0.00744365653355993
"dp_gene6639",5.13846967207186,4.05732485685861,13.5105050680827,0.000237231682157599,0.0074523826253386
"dp_gene19228",5.13528271541918,4.09939717593597,13.4908698415916,0.000239727041178815,0.00751440044947246
"dp_gene9270",2.5490583911031,4.86077166541756,13.4743524576599,0.000241846641372808,0.00756439635998812
"dp_gene21107",-3.23241824961276,4.20585543080407,13.4039322350502,0.000251097353070487,0.00783673751931461
"dp_gene14468",-1.75496508459238,5.5361620906138,13.3853637126381,0.000253595469798677,0.00789760924195922
"dp_gene4912",5.1038013711663,3.93434474198681,13.2799105398062,0.000268265297815587,0.00833645976121324
"dp_gene8830",1.82028670040979,6.41817504085487,13.2598719218517,0.000271148174079313,0.00840792585387015
"dp_gene18102",5.09923990904175,3.17441533155213,13.248990609976,0.000272726687290553,0.00843872554515556
"dp_gene200",-1.36812666827427,10.8154477269493,13.2317038989319,0.000275253479064476,0.00849867219406999
"dp_gene11721",3.11516972887121,3.97739854440273,13.1844284546848,0.000282284894423527,0.00869714934336076
"dp_gene11579",-2.61655980900923,4.08230797621542,13.1647183230288,0.000285269666018758,0.00877036954013748
"dp_gene15480",-2.02430599330521,3.9469867827057,13.1538911309971,0.000286922782056386,0.0087899818540244
"dp_gene9801",-1.64979773882688,5.7555546453529,13.1525592074839,0.000287126808602919,0.0087899818540244
"dp_gene3071",-1.36255420555063,11.1396472564154,13.1320829056227,0.000290281878711542,0.00884033467212249
"dp_gene3941",3.62768296781968,3.44026078733781,13.128420772559,0.000290849828273988,0.00884033467212249
"dp_gene4386",-1.36665469809471,9.44946598406914,13.1284175708553,0.000290850325306715,0.00884033467212249
"dp_gene6275",-1.92602738547412,5.32514216704618,13.1260120036899,0.000291224007854788,0.00884033467212249
"dp_gene6484",-2.50029770552635,4.59603918348738,13.1157035167894,0.000292830824700978,0.00886330525985978
"dp_gene13184",-1.8655516465382,4.49898395442069,13.1132785277237,0.000293210112279153,0.00886330525985978
"dp_gene16157",-1.36695955676493,9.83225920942015,13.1017867475727,0.000295014263979299,0.00889918550694039
"dp_gene16075",-1.43955460701538,7.09712593745193,13.0475725965565,0.000303677739345378,0.00914139733532568
"dp_gene1629",1.70488925733007,6.95111723687065,13.0052789072681,0.000310614074477921,0.00932678118024866
"dp_gene9212",2.26737257864961,4.66444876899055,13.0010496538984,0.000311316415592954,0.00932678118024866
"dp_gene5791",-1.49314844638774,7.01865536285645,12.9982830752336,0.000311776720221919,0.00932678118024866
"dp_gene16399",-1.45657574738674,7.76887623523904,12.9844332877779,0.000314091391525618,0.00937657096150702
"dp_gene16992",-1.36645093711357,9.49293268028052,12.9224553297489,0.000324663713402971,0.00967216132966412
"dp_gene10110",-2.47759390011857,3.67720658136408,12.8650848582945,0.000334769715643647,0.00995266913374379
